Course Name,URL
AZ-305 - Designing Azure Infrastructure Solutions 2023,https://www.udemy.com/course/exam-az-microsoft-azure-exam-role1/
Spring Boot Fundamentals,https://www.udemy.com/course/springbootfundamentals/
Terraform for AWS - Beginner to Expert,https://www.udemy.com/course/terraform-fast-track/
The Complete Regular Expressions(Regex) Course For Beginners,https://www.udemy.com/course/regular-expressions-mastery/
The Complete Mainframe Professional Course - 4 Courses in 1,https://www.udemy.com/course/the-complete-mainframe-professional-course-tso-ispf/
Microsoft AZ-104:Azure Administrator Exam Certification 2023,https://www.udemy.com/course/az-100-skylines-academy/
Agile Scrum Mastery: Certification + Project Simulation 2023,https://www.udemy.com/course/agile-scrum-mastery/
Power BI - Data Analytics Essentials with Power BI,https://www.udemy.com/course/data-analytics-essentials-with-power-bi/
LPI Linux Essentials (010-160) Complete Course and Exams,https://www.udemy.com/course/linux-essentials-010/
Cyber Security For Normal People: Protect Yourself Online,https://www.udemy.com/course/security/
CISSP Certification: CISSP Domain 3 & 4 Boot Camp UPDATED 23,https://www.udemy.com/course/cissp-domain-3-4/
SAS Programming BASE Certification Course for SAS Beginners,https://www.udemy.com/course/sas-programming-for-beginners/
Microsoft SCCM Training,https://www.udemy.com/course/microsoft-sccm-training/
"The Complete Social Engineering, Phishing, OSINT & Malware",https://www.udemy.com/course/learn-malware-social-engineering-and-osint-for-hacking/
Try Udemy Business,https://www.udemy.com/udemy-business/request-demo-mx/?ref=right-rail&locale=en_US
ServiceNow Certified Administration For Beginners,https://www.udemy.com/course/servicenow/
Introduction to Cyber Security - 2 Hour Crash Course,https://www.udemy.com/course/cyberintro/
"From Wire to PLC , A Bootcamp In Industrial Automation",https://www.udemy.com/course/from-wire-to-plc-a-to-z-compilation/
Cisco CCNA 200-301 : Full Course For Networking Basics,https://www.udemy.com/course/new-ccna-full-course/
Microsoft Excel Data Analysis - Learn How The Experts Use It,https://www.udemy.com/course/excel-data-analysis/
Learn Network Hacking From Scratch (WiFi & Wired),https://www.udemy.com/course/wifi-hacking-penetration-testing-from-scratch/
AWS Business Essentials - The Business Value of AWS [2023],https://www.udemy.com/course/aws-business-essentials/
Learn Complete Python In Simple Way,https://www.udemy.com/course/learn-complete-python-tutorial-in-simple-way/
Advanced SQL : The Ultimate Guide,https://www.udemy.com/course/sql-advanced/
Microsoft 365 Administration (Exam 70-346),https://www.udemy.com/course/office-365-administration-exam-70-346/
Oracle WebLogic 12c for Administrators,https://www.udemy.com/course/oracle-weblogic-12c-for-administrators/
Istio Hands-On for Kubernetes,https://www.udemy.com/course/istio-hands-on-for-kubernetes/
Cyber Security: Beginner's Training Guide to Online Safety!,https://www.udemy.com/course/cyber-security-and-internet-safety/
The Complete Cyber Security Course : Anonymous Browsing!,https://www.udemy.com/course/the-complete-cyber-security-course-anonymous-browsing/
The Complete Cyber Security Course : End Point Protection!,https://www.udemy.com/course/the-complete-cyber-security-course-end-point-protection/
Learn Ethical Hacking: Beginner to Advanced,https://www.udemy.com/course/ethical-hacking-kali-linux/
Try Udemy Business,https://www.udemy.com/udemy-business/request-demo-mx/?ref=right-rail&locale=en_US
Learn Social Engineering From Scratch,https://www.udemy.com/course/learn-social-engineering-from-scratch/
ISO 27001 Cybersecurity manager guidelines,https://www.udemy.com/course/iso-27001-cybersecurity-manager-guidelines/
Oracle Java Certification - Pass the Associate 1Z0-808 Exam.,https://www.udemy.com/course/oracle-java-associate-certification-exam-course-1z0-808/
Microsoft 365 Fundamentals: MS-900 +Practice Questions,https://www.udemy.com/course/microsoft-365-fundamentals-ms-900/
Hive to ADVANCE Hive (Real time usage) :Hadoop querying tool,https://www.udemy.com/course/hadoop-querying-tool-hive-to-advance-hivereal-time-usage/
TOTAL: CompTIA A+ Cert Core 1 (220-1101) & Practice Test,https://www.udemy.com/course/total-comptia-a-certification-220-1101/
Introduction to AWS - One Hour Crash Course,https://www.udemy.com/course/awsintro/
The Complete Salesforce Platform App Builder Certification,https://www.udemy.com/course/salesforce-platform-app-builder/
Up & Running with ServiceNow,https://www.udemy.com/course/up-and-running-with-servicenow-2018/
CISM Certification: CISM Domain 1 Video Boot Camp 2023,https://www.udemy.com/course/cism-domain1-2/
Certified ISTQB® Agile Tester Foundation Level Exam,https://www.udemy.com/course/istqb-agile-testing/
Jenkins - The Complete Tutorial | Master CICD and DevOps,https://www.udemy.com/course/jenkins-course-devops-cicd-complete-reference/
AWS Certified Cloud Practitioner - AWS Certification,https://www.udemy.com/course/aws-certified-cloud-practitioner-step-by-step/
